ID,Date Reported,Calculated Received Date,Date Abated,Nearest Address,Square Feet Abated,Days to Abatement,Reporting Source,Year Reported,Month Reported,Day Reported,Calculated Received Year,Calculated Received Month,Calculated Received Day,Year Abated,Month Abated,Day Abated,Location,Latitude,Longitude
2522710,02/16/2022,02/17/2022,02/16/2022,"1662 E 1st Ave, Mesa, AZ, 85204",2,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.795 33.4134),33.413412,-111.7945996
2522014,02/16/2022,02/17/2022,02/16/2022,"E McKellips Rd, Mesa, AZ, 85207",2,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.639 33.4516),33.451561,-111.6391903
2523603,02/16/2022,02/17/2022,02/16/2022,"2662 N Mesa Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.823 33.4644),33.4643857,-111.822828
2523299,02/16/2022,02/17/2022,02/16/2022,"808 W Isabella Ave, Mesa, AZ, 85210",1,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.849 33.3836),33.3835683,-111.8488107
2522017,02/16/2022,02/17/2022,02/16/2022,"E McKellips Rd, Mesa, AZ, 85207",2,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.639 33.4516),33.4515858,-111.6391802
2522685,02/16/2022,02/17/2022,02/16/2022,"1613 E Main St, Mesa, AZ, 85203",3,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.796 33.4151),33.4151094,-111.7962048
2523909,02/16/2022,02/17/2022,02/17/2022,0,8,0.2,Phone/Email (Public),2022,Feb,16,2022,Feb,17,2022,Feb,17,POINT (-111.88 33.3719),33.3718901,-111.8803799
2522019,02/16/2022,02/17/2022,02/16/2022,"E McKellips Rd, Mesa, AZ, 85207",1,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.639 33.4517),33.451671,-111.6391697
2523359,02/16/2022,02/17/2022,02/16/2022,"61 N Country Club Dr, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.84 33.4168),33.4167594,-111.8398149
2522683,02/16/2022,02/17/2022,02/16/2022,"1613 E Main St, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,16,2022,Feb,17,2022,Feb,16,POINT (-111.796 33.4151),33.4150971,-111.7961517
2525807,02/17/2022,02/22/2022,02/22/2022,"1515 N Bel Air Dr, Mesa, AZ, 85201",12,0.2,Phone/Email (Public),2022,Feb,17,2022,Feb,22,2022,Feb,22,POINT (-111.843 33.4428),33.442784,-111.842665
2524608,02/17/2022,02/22/2022,02/17/2022,"S Crismon Rd, Mesa, AZ, 85212",32,0.0,Self Reported (City Staff),2022,Feb,17,2022,Feb,22,2022,Feb,17,POINT (-111.619 33.3578),33.3578493,-111.6185997
2524979,02/17/2022,02/22/2022,02/17/2022,"S Crismon Rd, Mesa, AZ, 85212",65,0.0,Self Reported (City Staff),2022,Feb,17,2022,Feb,22,2022,Feb,17,POINT (-111.619 33.3579),33.3578567,-111.6190604
2525596,02/17/2022,02/22/2022,02/17/2022,"1242 W Southern Ave, Mesa, AZ, 85202",8,0.0,Self Reported (City Staff),2022,Feb,17,2022,Feb,22,2022,Feb,17,POINT (-111.859 33.3945),33.3945418,-111.8588263
2525084,02/17/2022,02/22/2022,02/17/2022,0,70,0.0,Website (Public),2022,Feb,17,2022,Feb,22,2022,Feb,17,POINT (-111.819 33.4328),33.432771,-111.8188503
2524327,02/17/2022,02/22/2022,02/17/2022,"2985 S Hawes Rd, Mesa, AZ, 85212",12,0.0,Mobile App (Public),2022,Feb,17,2022,Feb,22,2022,Feb,17,POINT (-111.653 33.3611),33.3611163,-111.6533148
2524814,02/17/2022,02/22/2022,02/17/2022,"E Oro Ave, Mesa, AZ, 85212",12,0.0,Self Reported (City Staff),2022,Feb,17,2022,Feb,22,2022,Feb,17,POINT (-111.653 33.362),33.3620327,-111.653125
2528242,02/19/2022,02/22/2022,02/22/2022,"2964 S 82nd St, Mesa, AZ, 85212",8,0.1,Mobile App (Public),2022,Feb,19,2022,Feb,22,2022,Feb,22,POINT (-111.658 33.3613),33.3613115,-111.6575251
2528392,02/19/2022,02/22/2022,02/22/2022,"441 E Kimball Ave, Mesa, AZ, 85204",60,0.2,Mobile App (Public),2022,Feb,19,2022,Feb,22,2022,Feb,22,POINT (-111.822 33.4115),33.4115201,-111.821557
2528394,02/19/2022,02/22/2022,02/22/2022,"1960 E Main St, Mesa, AZ, 85203",6,0.1,Mobile App (Public),2022,Feb,19,2022,Feb,22,2022,Feb,22,POINT (-111.788 33.4159),33.4159472,-111.7884177
2529646,02/21/2022,02/22/2022,02/22/2022,"Moorings at Mesa Cove, Mesa, AZ, 85203",5,0.2,Mobile App (Public),2022,Feb,21,2022,Feb,22,2022,Feb,22,POINT (-111.821 33.437),33.4369848,-111.8206028
2529231,02/21/2022,02/22/2022,02/22/2022,"9749 E Naranja Ave, Mesa, AZ, 85209",6,0.1,Website (Public),2022,Feb,21,2022,Feb,22,2022,Feb,22,POINT (-111.624 33.365),33.3649974,-111.6236687
2530742,02/21/2022,02/22/2022,02/22/2022,"664 E 6th St, Mesa, AZ, 85203",8,0.2,Website (Public),2022,Feb,21,2022,Feb,22,2022,Feb,22,POINT (-111.816 33.4263),33.4262659,-111.8163666
2529608,02/21/2022,02/22/2022,02/22/2022,"Moorings at Mesa Cove, Mesa, AZ, 85203",8,0.2,Mobile App (Public),2022,Feb,21,2022,Feb,22,2022,Feb,22,POINT (-111.817 33.4371),33.4370525,-111.817152
2530810,02/21/2022,02/22/2022,02/22/2022,"803 E 6th St, Mesa, AZ, 85203",10,0.2,Mobile App (Public),2022,Feb,21,2022,Feb,22,2022,Feb,22,POINT (-111.814 33.426),33.4259954,-111.8139318
2532889,02/22/2022,02/23/2022,02/22/2022,"906 S Spur, Mesa, AZ, 85204",50,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.3984),33.3984166,-111.8008723
2531355,02/22/2022,02/23/2022,02/22/2022,"310 S Macdonald, Mesa, AZ, 85210",60,0.0,Phone/Email (Public),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.834 33.4083),33.408272,-111.83448
2532215,02/22/2022,02/23/2022,02/22/2022,"1012 N Horne, Mesa, AZ, 85203",90,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.815 33.4337),33.4336853,-111.8147194
2532944,02/22/2022,02/23/2022,02/22/2022,"649 S Lazona Dr-Alley, Mesa, AZ, 85204",6,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.3986),33.3985621,-111.8010943
2533246,02/22/2022,02/23/2022,02/23/2022,"3940 E Broadway Rd, Mesa, AZ, 85206",6,0.1,Phone/Email (Public),2022,Feb,22,2022,Feb,23,2022,Feb,23,POINT (-111.748 33.4083),33.40827,-111.7482199
2532890,02/22/2022,02/23/2022,02/22/2022,"634 S Lazona Dr-Alley, Mesa, AZ, 85204",60,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.398),33.39803,-111.8011337
2532128,02/22/2022,02/23/2022,02/22/2022,"798 S Lazona Dr, Mesa, AZ, 85204",140,0.0,Phone/Email (Public),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.802 33.4007),33.40067,-111.8015299
2531515,02/22/2022,02/23/2022,02/22/2022,"1928 E Main St, Mesa, AZ, 85203",6,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.789 33.4161),33.4160901,-111.7890305
2531236,02/22/2022,02/23/2022,02/22/2022,"1198 E Brown Rd, Mesa, AZ, 85203",50,0.0,Phone/Email (Public),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.805 33.437),33.4370301,-111.8052799
2532958,02/22/2022,02/23/2022,02/22/2022,"829 S Lazona Dr, Mesa, AZ, 85204",30,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.4),33.3999544,-111.8012324
2531312,02/22/2022,02/23/2022,02/22/2022,"998 E 6th Pl, Mesa, AZ, 85203",20,0.0,Phone/Email (Public),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.809 33.4272),33.42721,-111.8094199
2532223,02/22/2022,02/23/2022,02/22/2022,"1138 E Fairfield St, Mesa, AZ, 85203",70,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.806 33.4347),33.4346667,-111.8060019
2532922,02/22/2022,02/23/2022,02/22/2022,"641 S Lazona Dr-Alley, Mesa, AZ, 85204",50,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.3982),33.3982463,-111.8010924
2531512,02/22/2022,02/23/2022,02/22/2022,"1928 E Main St, Mesa, AZ, 85203",8,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.789 33.416),33.4159572,-111.7890718
2532878,02/22/2022,02/23/2022,02/22/2022,"637 S Lazona Dr-Alley, Mesa, AZ, 85204",30,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.3981),33.3980587,-111.8011032
2532929,02/22/2022,02/23/2022,02/22/2022,"914 S Spur, Mesa, AZ, 85204",100,0.0,Self Reported (City Staff),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.801 33.3981),33.3981427,-111.8010541
2531503,02/22/2022,02/23/2022,02/22/2022,"N Rico Cir, Mesa, AZ, 85213",3,0.0,Mobile App (Public),2022,Feb,22,2022,Feb,23,2022,Feb,22,POINT (-111.768 33.434),33.4340373,-111.7676711
2534161,02/23/2022,02/24/2022,02/23/2022,"799 S Pasadena, Mesa, AZ, 85210",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.827 33.4005),33.4005341,-111.8267886
2534055,02/23/2022,02/24/2022,02/23/2022,"W Southern Ave, Mesa, AZ, 85202",2,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.872 33.3931),33.3931082,-111.8720368
2534737,02/23/2022,02/24/2022,02/23/2022,"1916 N Macdonald, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.834 33.4501),33.4501086,-111.83406
2533685,02/23/2022,02/24/2022,02/23/2022,"950 W 8th Ave, Mesa, AZ, 85210",2,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.852 33.4006),33.40062,-111.8519065
2533901,02/23/2022,02/24/2022,02/23/2022,"322 S Winterhaven, Mesa, AZ, 85204",2,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.777 33.409),33.4090393,-111.7773411
2534294,02/23/2022,02/24/2022,02/23/2022,"961 W Main St, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.852 33.4148),33.4148108,-111.8521745
2535447,02/23/2022,02/24/2022,02/24/2022,"816 N Heritage, Mesa, AZ, 85201",1,0.1,Mobile App (Public),2022,Feb,23,2022,Feb,24,2022,Feb,24,POINT (-111.85 33.4296),33.4295636,-111.850153
2533613,02/23/2022,02/24/2022,02/23/2022,"3951 E Broadway Rd, Mesa, AZ, 85206",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.747 33.4082),33.4081567,-111.7467571
2534975,02/23/2022,02/24/2022,02/23/2022,"925 N Stapley Dr, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.805 33.4328),33.4327832,-111.8052154
2534406,02/23/2022,02/24/2022,02/23/2022,"424 W Main St, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.841 33.4152),33.4152289,-111.8409734
2535438,02/23/2022,02/24/2022,02/24/2022,"805 N Westwood, Mesa, AZ, 85201",2,0.1,Mobile App (Public),2022,Feb,23,2022,Feb,24,2022,Feb,24,POINT (-111.852 33.4295),33.4295272,-111.8520097
2533830,02/23/2022,02/24/2022,02/23/2022,"1840 E University Dr, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.792 33.4227),33.4227471,-111.7916401
2535440,02/23/2022,02/24/2022,02/24/2022,"928 W Rio Salado Pkwy, Mesa, AZ, 85201",1,0.1,Mobile App (Public),2022,Feb,23,2022,Feb,24,2022,Feb,24,POINT (-111.851 33.4296),33.4295754,-111.8513659
2535156,02/23/2022,02/24/2022,02/23/2022,"104 E Glade Ave, Mesa, AZ, 85210",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.83 33.3907),33.3907083,-111.8295443
2534084,02/23/2022,02/24/2022,02/23/2022,"808 S Alma School Rd, Mesa, AZ, 85210",1,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.858 33.4002),33.4002136,-111.8577293
2534110,02/23/2022,02/24/2022,02/23/2022,"808 S Alma School Rd, Mesa, AZ, 85210",8,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.858 33.4003),33.4002642,-111.857785
2533776,02/23/2022,02/24/2022,02/23/2022,"Moorings at Mesa Cove, Mesa, AZ, 85203",2,0.0,Self Reported (City Staff),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.819 33.4369),33.4368852,-111.8185177
2534714,02/23/2022,02/24/2022,02/23/2022,"233 E Main St, Mesa, AZ, 85201",6,0.0,Mobile App (Public),2022,Feb,23,2022,Feb,24,2022,Feb,23,POINT (-111.825 33.4138),33.4138379,-111.8250274
2536094,02/24/2022,02/28/2022,02/24/2022,"1051 N Wedgewood Dr, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.817 33.4343),33.4342778,-111.8170114
2536030,02/24/2022,02/28/2022,02/24/2022,"915 N Wedgewood Dr, Mesa, AZ, 85203",2,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.821 33.4314),33.4313791,-111.8210193
2535735,02/24/2022,02/28/2022,02/24/2022,"816 N Heritage, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.85 33.4296),33.4295721,-111.8501727
2536233,02/24/2022,02/28/2022,02/24/2022,"20 W University Dr, Mesa, AZ, 85201",15,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.832 33.4224),33.4224069,-111.8319604
2536104,02/24/2022,02/28/2022,02/24/2022,"1051 N Wedgewood Dr, Mesa, AZ, 85203",2,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.817 33.4343),33.4342818,-111.817011
2536391,02/24/2022,02/28/2022,02/24/2022,"103 W 8th Ave, Mesa, AZ, 85210",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.834 33.4004),33.4003528,-111.8343038
2535921,02/24/2022,02/28/2022,02/24/2022,"795 N Grand-Alley, Mesa, AZ, 85201",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.836 33.4278),33.4278066,-111.8364207
2536301,02/24/2022,02/28/2022,02/24/2022,"S Country Club Dr, Mesa, AZ, 85210",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.84 33.4103),33.4103179,-111.8399613
2535819,02/24/2022,02/28/2022,02/24/2022,"704 N Grand, Mesa, AZ, 85201",2,0.0,Website (Public),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.836 33.4278),33.4278024,-111.836215
2536033,02/24/2022,02/28/2022,02/24/2022,"915 N Wedgewood Dr, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.821 33.4314),33.4313512,-111.8210655
2536116,02/24/2022,02/28/2022,02/24/2022,"1025 N Wedgewood Dr, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.818 33.4336),33.4335974,-111.8178787
2536053,02/24/2022,02/28/2022,02/24/2022,"941 N Wedgewood Dr, Mesa, AZ, 85203",1,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.82 33.4322),33.4321714,-111.8200853
2535755,02/24/2022,02/28/2022,02/24/2022,"S Country Club Dr, Mesa, AZ, 85210",60,0.0,Mobile App (Public),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.84 33.4077),33.4077386,-111.8399508
2536216,02/24/2022,02/28/2022,02/24/2022,"20 W University Dr, Mesa, AZ, 85201",4,0.0,Self Reported (City Staff),2022,Feb,24,2022,Feb,28,2022,Feb,24,POINT (-111.832 33.4224),33.4224301,-111.8321622
2539150,02/25/2022,02/28/2022,02/28/2022,"445 N Stapley Dr, Mesa, AZ, 85203",50,0.1,Mobile App (Public),2022,Feb,25,2022,Feb,28,2022,Feb,28,POINT (-111.803 33.4241),33.4240595,-111.8034028
2539602,02/26/2022,02/28/2022,02/28/2022,"3529 E Southern Ave, Mesa, AZ, 85204",2,0.1,Website (Public),2022,Feb,26,2022,Feb,28,2022,Feb,28,POINT (-111.755 33.3936),33.3935858,-111.7547938
2539500,02/26/2022,02/28/2022,02/28/2022,"150 S Matlock St, Mesa, AZ, 85204",6,0.1,Website (Public),2022,Feb,26,2022,Feb,28,2022,Feb,28,POINT (-111.809 33.4116),33.4115582,-111.8085781
2539605,02/26/2022,02/28/2022,02/28/2022,"904 E 7th Dr, Mesa, AZ, 85204",10,0.1,Website (Public),2022,Feb,26,2022,Feb,28,2022,Feb,28,POINT (-111.812 33.4015),33.401517,-111.811793
2541965,02/28/2022,03/01/2022,02/28/2022,"1433 W University Dr, Mesa, AZ, 85201",6,0.0,Website (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.862 33.4214),33.4213589,-111.861763
2540309,02/28/2022,03/01/2022,02/28/2022,"1181 N Mesa Dr, Mesa, AZ, 85201",15,0.0,Phone/Email (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.823 33.4366),33.4366433,-111.8225169
2540680,02/28/2022,03/01/2022,02/28/2022,"3741 E Main St, Mesa, AZ, 85205",50,0.0,Phone/Email (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.75 33.4149),33.41489,-111.75035
2542302,02/28/2022,03/01/2022,03/01/2022,"41 W 10th Ave, Mesa, AZ, 85210",15,0.1,Phone/Email (Public),2022,Feb,28,2022,Mar,01,2022,Mar,01,POINT (-111.833 33.3968),33.39678,-111.832876
2540321,02/28/2022,03/01/2022,02/28/2022,"950 E Brown Rd, Mesa, AZ, 85203",100,0.0,Phone/Email (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.81 33.4367),33.4366925,-111.8097281
2541354,02/28/2022,03/01/2022,02/28/2022,"3818 E Alder Ave, Mesa, AZ, 85206",20,0.0,Self Reported (City Staff),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.749 33.4146),33.4145549,-111.7487522
2542337,02/28/2022,03/01/2022,03/01/2022,"731 N MacDonald, Mesa, AZ, 85201",15,0.2,Website (Public),2022,Feb,28,2022,Mar,01,2022,Mar,01,POINT (-111.834 33.4287),33.4287292,-111.8335861
2540681,02/28/2022,03/01/2022,02/28/2022,"716 S Fraser Dr, Mesa, AZ, 85204",1,0.0,Self Reported (City Staff),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.812 33.4017),33.4017071,-111.8119966
2541347,02/28/2022,03/01/2022,02/28/2022,"3818 E Alder Ave, Mesa, AZ, 85206",50,0.0,Self Reported (City Staff),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.749 33.4146),33.4146349,-111.7486903
2540354,02/28/2022,03/01/2022,02/28/2022,"1198 E Brown Rd, Mesa, AZ, 85203",6,0.0,Phone/Email (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.805 33.437),33.4370301,-111.8052799
2542346,02/28/2022,03/01/2022,03/01/2022,"731 N MacDonald, Mesa, AZ, 85201",8,0.2,Website (Public),2022,Feb,28,2022,Mar,01,2022,Mar,01,POINT (-111.834 33.4287),33.4287292,-111.8335861
2540707,02/28/2022,03/01/2022,02/28/2022,"2258 W Concho Cir, Mesa, AZ, 85202",20,0.0,Phone/Email (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.881 33.4047),33.404659,-111.880842
2541311,02/28/2022,03/01/2022,02/28/2022,"386 W Juniper St, Mesa, AZ, 85201",28,0.0,Mobile App (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.84 33.4482),33.4482268,-111.8395057
2542361,02/28/2022,03/01/2022,03/01/2022,"732 N MacDonald, Mesa, AZ, 85201",10,0.2,Website (Public),2022,Feb,28,2022,Mar,01,2022,Mar,01,POINT (-111.834 33.4288),33.4287627,-111.8336092
2540387,02/28/2022,03/01/2022,02/28/2022,"10340 E Nichols Ave, Mesa, AZ, 85209",2,0.0,Website (Public),2022,Feb,28,2022,Mar,01,2022,Feb,28,POINT (-111.611 33.3646),33.3645762,-111.610617
2542090,02/28/2022,03/01/2022,03/01/2022,"3912 S Garrison, Mesa, AZ, 85212",2,0.1,Website (Public),2022,Feb,28,2022,Mar,01,2022,Mar,01,POINT (-111.599 33.344),33.3440271,-111.5992391
2543055,03/01/2022,03/02/2022,03/01/2022,"973 S Coleman, Mesa, AZ, 85210",10,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.833 33.3971),33.3970994,-111.8329229
2543691,03/01/2022,03/02/2022,03/01/2022,"2304 W Del Oro Cir, Mesa, AZ, 85202",5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4019),33.4019094,-111.881271
2543781,03/01/2022,03/02/2022,03/01/2022,"722 S Valencia St, Mesa, AZ, 85202",5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4015),33.4015014,-111.8809232
2543271,03/01/2022,03/02/2022,03/01/2022,"2252 W De Palma Cir, Mesa, AZ, 85202",60,0.0,Phone/Email (Public),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.88 33.403),33.4030378,-111.8804634
2544478,03/01/2022,03/02/2022,03/01/2022,"55 N Center St, Mesa, AZ, 85201",4,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.831 33.4172),33.4171823,-111.83086
2544148,03/01/2022,03/02/2022,03/01/2022,"Moorings at Mesa Cove, Mesa, AZ, 85203",4,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.818 33.437),33.4369991,-111.8180172
2543406,03/01/2022,03/02/2022,03/01/2022,"427 N Drew St W, Mesa, AZ, 85201",20,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.833 33.4233),33.4232664,-111.8331386
2543764,03/01/2022,03/02/2022,03/01/2022,0,5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4016),33.401574,-111.8808702
2543583,03/01/2022,03/02/2022,03/01/2022,"W Catalina Ave-Alley, Mesa, AZ, 85202",5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.88 33.4031),33.4031491,-111.8804381
2544532,03/01/2022,03/02/2022,03/01/2022,"N Power Rd, Mesa, AZ, 85205",10,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.684 33.4202),33.420153,-111.6843602
2543047,03/01/2022,03/02/2022,03/01/2022,"973 S Coleman, Mesa, AZ, 85210",15,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.833 33.3971),33.3970628,-111.8328203
2543276,03/01/2022,03/02/2022,03/01/2022,"706 N Macdonald, Mesa, AZ, 85201",10,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.834 33.4278),33.427757,-111.8336991
2543522,03/01/2022,03/02/2022,03/01/2022,"S Visalia-Alley, Mesa, AZ, 85202",5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4039),33.4039316,-111.8809082
2543703,03/01/2022,03/02/2022,03/01/2022,0,5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4008),33.400773,-111.8808678
2543706,03/01/2022,03/02/2022,03/01/2022,"2301 W Del Campo Cir, Mesa, AZ, 85202",5,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4007),33.4007151,-111.881121
2543007,03/01/2022,03/02/2022,03/01/2022,0,10,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.833 33.3971),33.3971056,-111.833038
2544683,03/01/2022,03/02/2022,03/02/2022,"631 N Almar, Mesa, AZ, 85213",12,0.1,Mobile App (Public),2022,Mar,01,2022,Mar,02,2022,Mar,02,POINT (-111.76 33.4274),33.4274146,-111.7597314
2543283,03/01/2022,03/02/2022,03/01/2022,"2259 W Cabana Ave, Mesa, AZ, 85202",60,0.0,Phone/Email (Public),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.405),33.405025,-111.880973
2544084,03/01/2022,03/02/2022,03/02/2022,"1213 W Southern Ave, Mesa, AZ, 85202",4,0.1,Phone/Email (Public),2022,Mar,01,2022,Mar,02,2022,Mar,02,POINT (-111.858 33.393),33.3929527,-111.8577613
2543213,03/01/2022,03/02/2022,03/01/2022,"804 N Macdonald, Mesa, AZ, 85201",15,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.834 33.4296),33.4296264,-111.8336433
2544486,03/01/2022,03/02/2022,03/02/2022,"1407 W Pueblo Ave, Mesa, AZ, 85202",60,0.2,Phone/Email (Public),2022,Mar,01,2022,Mar,02,2022,Mar,02,POINT (-111.862 33.4006),33.400565,-111.861954
2542842,03/01/2022,03/02/2022,03/01/2022,"E Reuben Ave, Mesa, AZ, 85212",1,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.6 33.3436),33.3435653,-111.5995346
2543699,03/01/2022,03/02/2022,03/01/2022,"770 S Valencia St, Mesa, AZ, 85202",20,0.0,Self Reported (City Staff),2022,Mar,01,2022,Mar,02,2022,Mar,01,POINT (-111.881 33.4007),33.4006626,-111.8809373
